"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140"
"1",0.00232210185755055,0.00281033776155534,0.00320851059226224,0.00349587562869576,0.00256754216336424,0.00318975439583642,0.00352942691740374,0.00282015274213799,0.00318602709674578,0.00204878168054679,0.00350345253198328,0.00269504976032914,0.00148401719187039,0.00213764627721452,0.0020957476721797,0.00242080113831925,0.00345193082432976,0.00191298090389598,0.00108818399805637,0.00270963220775749,0.00102180264071074,0.00157698479101893,0.00342275285610009,0.00327287910787939,0.00211723661316232,0.00310763613150321,0.00308243424884748,0.00277363839002351,0.00340014057289951,0.00285760753975695,0.00116484106255145,0.00225305948939398,0.00169250038415101,0.003203623576086,0.00106488541193655,0.00313875944930447,0.00200135064419079,0.00116626936240971,0.00163547743749084,0.00270212304624473,0.00179477536353528,0.00347850439364176,0.000732400254264224,0.00352981688412123,0.00284496968693723,0.00218060027823218,0.00304928235771909,0.00245530753494263,0.00314159780887263,0.00169532410419798,0.00209941949845122,0.00266109820487513,0.00181713455657985,0.00335804986401962,0.00273894065053051,0.00242195641355531,0.00265154074063846,0.00353259660658151,0.00274419679864934,0.0031728183545057,0.00345376227251984,0.00140879789559949,0.00274768101008773,0.00351172678829282,0.0021845570298679,0.00343586481771605,0.000795041163377074,0.00348741652694141,0.00302948891764052,0.00117594000649498,0.00235298222058034,0.00297004206081078,0.00331899458360246,0.00348460440733068,0.00308874990103034,0.0015795499320618,0.00262417726349484,0.00256093171154748,0.0032080030240894,0.00353160387258144,0.00342263307077375,0.00278431471266571,0.00321917271926973,0.00232650341935322,0.000937748796444566,0.00342162434558261,0.00317832559088856,0.00313033488324472,0.00251551322103313,0.000486818706663306,0.00191616300537393,0.0032033811154354,0.000629249155724274,0.00225552853647801,0.00202385074778937,0.00294528738899467,0.000538126809367734,0.0017891766397354,0.00232904932047806,0.000683879196117312,0.002990581985839,0.00344302967525546,0.00330018033226249,0.0028935101727796,0.0034114748991335,0.00328937365501921,0.00351767821415105,0.00134882905361962,0.00286055948794913,0.00263869085375071,0.00352213655980403,0.00184847232284579,0.00239152492157145,0.00343631472282688,0.000636777923383392,0.00279200473791956,0.00279245419517432,0.00200618727880918,0.00333713669945338,0.00207201046932441,0.00343163194888359,0.00351491102767086,0.000565033937724308,0.00094452466739111,0.00194899944090442,0.00338027743284153,0.00353125405649373,0.00351053524014948,0.00345798408820247,0.00301954672259972,0.00259852945793871,0.00323644000429832,0.00340430558023018,0.0018643200216889,0.00141811376879257,0.00216966690872208,0.00279786934874895,0.00351925689962064,0.00135062158904787,0.00337985571516269
"2",0.00553177760415037,0.00387728321435558,0.00259259299501826,0.000776691336985418,0.000141624944949725,0.00265451276386348,0.000973708687836046,0.00384549852479443,0.00266677095150798,0.00654872763777513,0.000805401817705404,0.00425385594052428,0.00894998064712971,0.0062092667367278,7.28471600699097e-05,0.00518279961888718,0.00169629764006335,0.00708569180051413,0.0109457232943294,0.00420585583518236,0.0113102619371527,0.00852199077117916,0.0018228470031021,0.00237624539541272,0.00628643848594235,0.00292188097171926,0.00300311521377089,0.00399647737717085,0.000568374484113817,0.00372452375452954,0.0105358142619137,0.00578130997748375,0.00800949927745185,0.000375331802674955,0.0110726506892526,0.00282112088839308,0.00673368873329342,0.0105282879149851,3.63583119239913e-05,0.00423055860268929,0.00757250463276079,0.000722668072232089,0.0130016586607837,0.000979020574046756,0.00376528943180489,0.00604834474885824,0.00310963654930473,0.00506280240527025,0.00281190223661749,0.0079972282361964,0.00635418896462067,0.000161643691516238,0.00747896149265088,0.00207482540958278,0.00410972755609085,0.00517876585364703,0.00439779654229998,0.00112557277659735,0.00409253461878589,0.000355173227498846,0.000662770367980068,0.00930697944187373,0.00408114525567467,0.000842508518456276,0.00603362128871362,0.00176738879484097,0.0126222973431542,0.00152011450435182,0.00317311179016,0.0104774350665594,0.00542164363632624,0.00336352211088966,0.00221593951524139,0.000740164476800305,0.00298278228928411,0.00851038260418463,0.0044889132267757,0.00470140588208353,0.000378342102718881,0.00115348534673588,0.00182334465021537,0.00396174301615315,0.000386195581199002,0.0055160251519105,0.0117847022826666,0.00182752939381596,0.00269205435555669,0.00284845150508416,0.00485575613768837,0.0145243426954104,0.00707284418081791,0.000375166246472383,0.0136383415670736,0.00577230553109178,0.00664561099994956,0.00344282581491541,0.0142065959067893,0.00759603732325064,0.00550692211714472,0.0132996023728461,0.00329774478835329,0.00173616294807913,0.000452236388758457,0.00360896842588407,0.000585595933950237,0.00231953924146478,0.00132091561415757,0.00959876123093347,0.00371500894108959,0.00444052606308722,0.000904433248505654,0.00734901781537656,0.00528540527227515,0.000627999022529883,0.0135915001912954,0.00393675507709943,0.00393529539210368,0.00671470367669517,0.0021511274419271,0.0064591191920807,0.000619440301238974,0.000859089789913885,0.0140388610460697,0.0117459255404222,0.006941029354328,0.00199142620826039,0.0010021151044293,0.000836684403450066,0.00166840709090816,0.00320497249580195,0.00457475663180252,0.0024995495450064,0.000574568756385974,5.18737163149415e-05,0.00926222960107138,0.00608911587914228,0.00019676918100947,0.000884750215389196,0.00958994520923621,0.00199303418323265
"3",0.00300644448131645,0.0033305901154872,0.00348695589898029,0.00308251640913584,0.00180673859395285,0.00348315047964001,0.0032231397449305,0.00333588678345344,0.00348233587901904,0.00278189619072507,0.00310631799167371,0.00326432257322206,0.00223320437733905,0.00285793467098752,0.00136849855022472,0.00308050265990539,0.00346124451123043,0.00266023678944563,0.00177894850202288,0.00327309919094152,0.00169651590755582,0.0023313017109852,0.00347698077742076,0.00349581702295945,0.00284072410636843,0.00346120701933576,0.00345296509476853,0.00331028998124355,0.00286312672284617,0.00335556569597938,0.0018717882223898,0.00295236259834082,0.00244887884809197,0.00254677701301901,0.00175023596131111,0.0034704590620199,0.00274014855094777,0.00187349475630795,0.000993388908967814,0.00326859341040399,0.00254904487636262,0.00303404972147477,0.0013126712695746,0.00322627902076989,0.00334902179505696,0.00289365690307674,0.00344118053034601,0.00310545924819675,0.0034712488898252,0.00245169375960923,0.00282557575111264,0.00190203743810473,0.00257045358348249,0.00349430481483845,0.0032904026324713,0.00308134619165467,0.00323749564166127,0.00330215693374338,0.00329345746262312,0.00250375654256051,0.00297399580909276,0.00215152520692414,0.00329547423462875,0.00313524800790528,0.00289691324639696,0.00347073387204683,0.00139940639001321,0.00342959913445004,0.00343366626038028,0.00188502718600069,0.00303003353328374,0.00340912454185071,0.00349727552980987,0.00305030057128228,0.00345509068001422,0.00233396422620667,0.00322014606159417,0.00317869103297364,0.00255299455371672,0.00331449961960145,0.00347703247261357,0.00331627490905649,0.00256897403036474,0.00300982968094447,0.00158929087008715,0.00347746418316753,0.00348059364357288,0.00346806046609679,0.00314779771399442,0.000949038475794663,0.00266316220126674,0.00254643355807431,0.00116484080203694,0.00295432815616452,0.00276005272877727,0.00339809281026696,0.00102848862825972,0.0025436566897007,0.0030117842453953,0.00124394245057128,0.00341792503331212,0.00346677790173864,0.00269095392186107,0.00337360250629875,0.00288503360185003,0.0034968740048186,0.00337684322466052,0.00208489560667233,0.0033570798429428,0.00322939339633909,0.00317933769368625,0.00260016394831661,0.00305894409220525,0.0029356713837616,0.00117585463563514,0.00332054575596828,0.00332079432823328,0.00274444237908926,0.00349644389075593,0.0028020477650367,0.00292581020709221,0.00314754753188147,0.00106935813614287,0.00159805650021299,0.00269314132707395,0.00349041542049585,0.00323958689154324,0.00313083790347549,0.00345703812223342,0.00342976349869767,0.00320355935671193,0.00349165245646624,0.00287110031064609,0.00117429437695109,0.0021617547369991,0.00288462878245383,0.00204780553327349,0.00316585991712359,0.00208690694312491,0.00349050660324876
"4",0.00541134396577224,0.00413114641360674,0.0030034287854247,0.00110112434568674,0.000249670085696196,0.00306102082760225,0.00133447172756658,0.00410479694351791,0.00307237909244224,0.00611825133373141,0.00113574781739589,0.00443796800173866,0.00757123812334512,0.00588858004656494,0.000138040687485735,0.00515535809340696,0.00212406654628358,0.00646905436678172,0.00854754630791141,0.00439939720495676,0.00870099110604123,0.00733401606455297,0.00225399087745851,0.00279925569079569,0.00594133755269615,0.00330562455298601,0.00337868049551091,0.00422932215350073,0.000842456801822639,0.00400384504477408,0.00836530835780384,0.00559009669664838,0.00703754431825792,0.000588128773577761,0.00860191736722636,0.00321420398530611,0.00624080189608093,0.0083618694769375,7.38855621607519e-05,0.00441926655037281,0.00677410461535178,0.00103534601331357,0.00928983962153838,0.00134063358521688,0.00403798176942569,0.00577752561181068,0.00347362203946605,0.00506568332839009,0.00320579456244275,0.00703028046229227,0.0059873889932335,0.000280695695979938,0.00671643784978619,0.00250664009260371,0.00432168569070429,0.00515235754126306,0.00455271489628859,0.00150823757153406,0.00430772042773682,0.000560519713352357,0.000961395442885153,0.00776181619704225,0.00429845807650454,0.00118016901104748,0.00576729401828135,0.00219731580308499,0.00917770225434978,0.00193948409991166,0.00352974492298966,0.00833854804473653,0.0053313208533124,0.00369613219326213,0.00264486831879854,0.00105674184174464,0.00336044815589836,0.00732745020116201,0.0046246501863435,0.0047903418639731,0.000592232038897047,0.00153966132260903,0.0022544976301426,0.00420081575695576,0.00060291354696978,0.00539994096021454,0.00888776096390568,0.00225875767881659,0.00309576172730704,0.00323909058716846,0.00490891845665895,0.00956838966475565,0.00646083737005601,0.000587902962636728,0.0094452199556965,0.00558370743524381,0.00618266991619948,0.00376458178810641,0.00953984842964334,0.00678854097620474,0.00539334490551975,0.00936812946076452,0.00363898250021319,0.00216522599387926,0.000691477846814925,0.00390641698218073,0.000864389667793484,0.00274495453645449,0.00172509521732042,0.00791257855806428,0.00399585999729485,0.00458651631613297,0.00125351553416773,0.00663558276581486,0.00523135942042142,0.000917940537953372,0.00943538275967828,0.00418025601461096,0.00417905364995079,0.00622830627862764,0.0025816596198228,0.00605822507803882,0.000907182228172739,0.00119990299481492,0.00951709520003379,0.00887307054323071,0.00637603493488949,0.00242387150012263,0.00136735021874075,0.00117322073886951,0.0020951409999039,0.00355779001890515,0.00469193249268719,0.00291619198107725,0.000850358277880939,0.000101779036443947,0.00773829433562339,0.00580579613785935,0.000333949996973796,0.00123030544023015,0.00790808998665697,0.00242547509808335
"5",0.00044302199551147,0.000784710452958996,0.00130095149526029,0.00348746623479936,0.00676675080977467,0.00126704452086753,0.00302754458608251,0.000793911407402696,0.00126047670499534,0.00031842814436785,0.00341282292032767,0.000685114720104093,0.000148148404731627,0.000355163776538406,0.00762152320020861,0.000497556131423851,0.00197982895608187,0.000268282719491746,7.6041643570989e-05,0.000696911298976474,6.67935340026691e-05,0.000169951507612551,0.00185601534816576,0.00142984929940052,0.000346430802980778,0.00113371832680103,0.00109697981847089,0.000751364954795302,0.00413622580886059,0.00083018926560242,8.76575256435783e-05,0.000408145561092708,0.000200085622861441,0.00499326895919334,7.27120663904108e-05,0.00118162062624381,0.000300131312268777,8.78838150631908e-05,0.00812271340903513,0.000690809745232843,0.000229855576790396,0.00363638524584237,3.44406151613892e-05,0.00301664672192175,0.000817736574834016,0.000374149643333882,0.00105116904756631,0.000518046527587263,0.00118613881763007,0.000200867170376213,0.00033895416043293,0.00655728510071566,0.000236780254421372,0.00164173966480144,0.000721289189785537,0.000498229636534517,0.000651161300173635,0.00274070153252171,0.000725758568618878,0.00510481804454051,0.00381600784695736,0.000131980639276161,0.000728737993792484,0.00332056857157594,0.000375941027369652,0.00190878167871588,4.04139735682174e-05,0.00217458041159698,0.00102506863778868,8.94256541684037e-05,0.000459465827235229,0.000951693631727288,0.00153728750279582,0.00358688133216872,0.00110602438787398,0.00017058303487884,0.000630713259627148,0.00058592602790487,0.00497705948757674,0.00269300067389385,0.00185555188806335,0.000760897736035475,0.0049352966221078,0.00044533288100958,5.61067190426831e-05,0.00185166152221978,0.00124707701056511,0.00116836165043068,0.000555738070407003,1.59391733533548e-05,0.000269381279290293,0.00499416371178436,2.57453061021455e-05,0.000409349673217537,0.000308701916186834,0.000923146357238867,1.91878272527568e-05,0.000228145760122234,0.000446674464121777,3.01774760106929e-05,0.000976243495974064,0.00193950064523419,0.00461134818876032,0.000866811758860248,0.00407397218195903,0.00146659472061905,0.00243377060023651,0.000119976799162825,0.000833130025218915,0.000641474708903426,0.00317626137961469,0.000246749951187407,0.000480769199384524,0.00392821707444868,2.63334054607854e-05,0.000767848314052327,0.000768256763556997,0.000301957316607666,0.00158402716338469,0.000327713349829228,0.00395681541695939,0.00328079053791597,2.10178312545665e-05,5.69272251894929e-05,0.000280924193415198,0.00170840642681256,0.00297005106851926,0.00333474761806949,0.00200881363849197,0.00101228868997964,0.00061214695634209,0.00135430853840777,0.00411362016717414,0.0079179709019964,0.000133914647979103,0.000369237395367706,0.00622473520103924,0.00322089452073571,0.000120324616858877,0.00170708367297486
"6",0.00126678951417919,0.00180733373619487,0.00242421457239367,0.00389705059504807,0.00435476131129706,0.00238874638947006,0.00368602844660948,0.00182005886572771,0.00238180701240454,0.00102295894295906,0.0038655462817734,0.00166433408501295,0.000611991113759682,0.0010985418454533,0.00408505072567576,0.0013638069575691,0.00302965439307863,0.000913673786713429,0.000384668896209241,0.00168180102229698,0.000350938880114579,0.000672191959314586,0.00293212909340612,0.00255385166799298,0.00108088421047245,0.00224324242563031,0.00220133982991604,0.0017605521080641,0.0041294825134437,0.0018694898417277,0.000425158116206315,0.00120191856198097,0.000750856072354082,0.00433051554351095,0.000372690123062703,0.00229667108730941,0.00098396054445901,0.000425928275439656,0.00364734262547035,0.00167278529234674,0.000824239813139375,0.003956875589087,0.000218180920652313,0.00368052163856567,0.00185265351718795,0.00113630449409302,0.00214791121269806,0.00139899402885258,0.0023016421391375,0.00075283416854011,0.00106561679498068,0.00438423036277777,0.000840768487842856,0.00275080154136974,0.00171743024477655,0.00136497402555965,0.00161320386022187,0.00353268608816359,0.00172389574857928,0.00434811842524272,0.00402380998853233,0.00056524019846912,0.00172819457874964,0.00382517539750889,0.00113982470725947,0.00297430697359069,0.000244944735440838,0.00317335921100561,0.00211686200983268,0.000431158054032889,0.00129658504719424,0.00202707250382214,0.00265607360143092,0.0039374306957147,0.00221173226800805,0.000673891712342561,0.00158177324910537,0.00151114707988462,0.00432779359185355,0.00350543207271685,0.00293175448931258,0.00177403406888806,0.00432058923263232,0.00127100628961301,0.00030998816478019,0.00292860711836633,0.00236757849893021,0.00228201588451148,0.00146207053206744,0.000124026362258313,0.000916152640352869,0.00433066458300496,0.000176513329761075,0.00120419803305597,0.00100234686118201,0.00199108914440095,0.000142244010458216,0.000820128773116616,0.00127344985162654,0.000198205713918003,0.00205753750795331,0.00299843773435369,0.00425535451696683,0.00191823635551161,0.00411027892294433,0.00258938348825838,0.00334793772678352,0.000529190444034602,0.00187344616375696,0.00159837603954219,0.00375876718449389,0.000864235655340168,0.00133448061976111,0.00406280022527328,0.000179452258259003,0.00178380906551552,0.0017843820606636,0.000987895746316658,0.00269900771913844,0.00104239385247222,0.00407239631141056,0.00380727136191642,0.000152111054753243,0.000313216741571504,0.000941957056284006,0.00280901924164492,0.00365669891614493,0.00383148451063604,0.00305177202122224,0.00210149259705987,0.00155280033543754,0.0024788505360012,0.00412258310465838,0.00388590374995429,0.000570937019795932,0.00112661422690368,0.00441054183688337,0.00377973830027834,0.000530252497321487,0.00280788046809246
"7",3.01226676492953e-05,7.9812562958887e-05,0.000196300497233381,0.00136330180254296,0.00738871603711227,0.000187075710008471,0.00100889107053904,8.14490222370945e-05,0.00018531507548565,1.74319183153421e-05,0.00130096732315869,6.31005685905789e-05,5.07862573163968e-06,2.08641845974506e-05,0.0116974494305458,3.66019263531995e-05,0.000431056232165477,1.31744595041942e-05,1.78775153640718e-06,6.49843758775004e-05,1.46334289337773e-06,6.31713479489082e-06,0.000380829980223093,0.00023345956276222,2.00245319687663e-05,0.000152985855075778,0.00014419720568224,7.40131234786294e-05,0.00199425561549027,8.80542639958239e-05,2.22876113790631e-06,2.62718739958848e-05,8.20173323200473e-06,0.00312875126813787,1.66817053705876e-06,0.000164835898363492,1.5820741171642e-05,2.23771315544668e-06,0.0173327483144975,6.40068068993658e-05,1.02540669223271e-05,0.00149362235014672,5.32639487236909e-07,0.0010013168685042,8.57594323267804e-05,2.27402976533513e-05,0.000133600374428384,3.91798902960526e-05,0.000165976539556349,8.25321991896431e-06,1.93173931322404e-05,0.00666866211830695,1.07579857073499e-05,0.00030191499618047,6.89586808705239e-05,3.66854199023576e-05,5.7821805923696e-05,0.000821287287375331,6.96992207952996e-05,0.00330787378138345,0.00166187528362771,4.23038766255329e-06,7.01949367084188e-05,0.00122658585996117,2.29208868161006e-05,0.000401812112437752,6.7866152649817e-07,0.000517213791134403,0.000127741684766512,2.29906941949633e-06,3.20177375568892e-05,0.000111962212281721,0.000267005907698687,0.00144940266977547,0.000146336814815197,6.35459422161193e-06,5.47453453944707e-05,4.82766352020953e-05,0.00310340514302744,0.000792385028486176,0.000380648445541142,7.56500648332683e-05,0.00303887862031772,3.03859184599657e-05,1.11939372661505e-06,0.000379126495661691,0.000181749322828649,0.000161511465539276,4.41256633669163e-05,1.68107435918075e-07,1.3262359636569e-05,0.00313015531268057,3.43673965697758e-07,2.64009905735209e-05,1.6567249863635e-05,0.000106096990195316,2.21469597401829e-07,1.01311695954107e-05,3.05392091380595e-05,4.36357475413356e-07,0.000117128630438367,0.000414315761338546,0.00257418121693757,9.49702499960755e-05,0.00192620503785456,0.000244666742130605,0.000646123887281766,3.64044397830389e-06,8.86004026808879e-05,5.63548167833852e-05,0.00111593679952759,1.15008432401994e-05,3.4548200911247e-05,0.00177344776278352,3.55521230747696e-07,7.68541921083961e-05,7.69252304653504e-05,1.59785733502956e-05,0.000282344106173222,1.82746642575636e-05,0.00180271015824918,0.00119540116519978,2.53689292012923e-07,1.14458659711809e-06,1.42006054614031e-05,0.000325402163536107,0.000969339225253618,0.0012378298781458,0.00044331798665832,0.000124920154306541,5.20188314953364e-05,0.000211278672136075,0.00196934614348078,0.0143192111756962,4.32864217304498e-06,2.22482491754287e-05,0.00568225899310072,0.00114943207324877,3.65705115469877e-06,0.000324926894748107
"8",0.00309700606492005,0.00339234928631198,0.00351250746454498,0.0030232280654805,0.00172162291348821,0.00351081451114977,0.00317534401991939,0.00339692025861834,0.00351041309190588,0.00288318336220868,0.00304872482472593,0.00333412659692921,0.00234512650761828,0.00295613023397898,0.0012916249142497,0.00316628929956573,0.0034509036897449,0.0027655175916999,0.00188798735302165,0.00334193255504532,0.00180407196469288,0.00244258506020823,0.00347236901673589,0.0035136438623286,0.00293966320499384,0.00349752021661284,0.00349176107478411,0.00337470423880971,0.00279157268238185,0.00341376718820093,0.001982154336328,0.00304597573703879,0.00255873691166541,0.0024649295389675,0.00185879062204913,0.00350360051249274,0.00284293108342758,0.00198388183429166,0.000928953339404278,0.00333792824764847,0.00265707710425038,0.00297156329350409,0.00140960575683004,0.00317878738297769,0.00340819011096307,0.00299022220959058,0.00348313476187768,0.00318945933360096,0.00350409494688731,0.00256150843939637,0.00292514760233907,0.00181605271643815,0.00267801763539504,0.00350041630612489,0.00335724502171065,0.00316707401251458,0.00331011905963485,0.00326290189995836,0.00335993703819545,0.00242100860441039,0.00290796463105155,0.0022636190730531,0.00336171233032345,0.00307983797667497,0.0029933239087336,0.00346364060776569,0.00149927648504976,0.00341087895928221,0.00347745135359248,0.00199555266268684,0.00311915388660249,0.00345818150074519,0.00350901592865561,0.00298885056527294,0.00349327133392024,0.00244522343116294,0.00329448517819761,0.00325683161855438,0.00247128594786048,0.00327677775421697,0.00347244277591339,0.00337992613570288,0.00248763266305544,0.00310018874143516,0.00169449476445692,0.00347305988148066,0.00350951789089949,0.00350207249969145,0.00322853127338491,0.00103013019220214,0.00276835956389112,0.00246457847815979,0.00125603692156946,0.00304783620206832,0.00286213932706608,0.00344925137560516,0.00111354639506514,0.00265180230092587,0.00310202572510625,0.00133832545573702,0.00346519743178673,0.00345826747508997,0.00261293329981837,0.00342899264493128,0.00281447652211656,0.00351258425006637,0.00334806343743842,0.00219689691140304,0.00341505382157555,0.00330282794823994,0.00312754465941434,0.00270703062453857,0.00314619847165028,0.0028675919160035,0.00126751071193371,0.00338364265190404,0.00338385870195638,0.0028470773589856,0.00350563133640806,0.00290256331838739,0.00285722851054197,0.00309310953684052,0.00115634303608611,0.00170347057072908,0.00279744917284795,0.00349307552104622,0.00319341306955213,0.00307508589968256,0.00344540249967905,0.00347445349681583,0.00327946732616478,0.00351394857332704,0.00279990411641625,0.00110323697792981,0.00227384450367558,0.00298161747802444,0.00196116915324048,0.00311292125651653,0.0021989140371344,0.00349323414590866
"9",0.00021309132196601,0.000427329060297451,0.000800052261385144,0.00287612754716008,0.00765939838631036,0.000773999673376341,0.00237693677280914,0.000433492535328986,0.000768977390041809,0.000143263039830624,0.00279281914176962,0.000361853558728271,5.7697295602057e-05,0.000163303738567102,0.00958154590967232,0.000245201471414877,0.00136324493641223,0.000116725989578026,2.63644773029288e-05,0.000369487521939821,2.26597865626357e-05,6.78605742262161e-05,0.00125483914589558,0.00090096683930128,0.000158495839178147,0.000673608401992316,0.00064653277314381,0.000405151907350153,0.0036390085678991,0.000457977293171832,3.11346098063483e-05,0.000193028487469914,8.23394073931068e-05,0.00476262707005172,2.50207269321663e-05,0.000709296528159218,0.000133466712432487,3.12287506531632e-05,0.0113034751295679,0.000365534841694558,9.70902958689749e-05,0.00304503413638247,1.04946603907437e-05,0.00236551357545102,0.000449539963989618,0.000173847425670564,0.000613135938904931,0.000257489134679961,0.000712684921832377,8.27211737246058e-05,0.000154401011680051,0.00726141595093558,0.000100580823398351,0.00107311723514715,0.000385368052763284,0.000245603465565506,0.000340068979654126,0.00208243672300055,0.000388294717293204,0.00491968269608862,0.00325362081588757,5.03470388420843e-05,0.000390248313385032,0.00269109169994675,0.00017484859893538,0.00130073769926274,1.26314188299887e-05,0.0015387045761969,0.000594291983885723,3.18713756444488e-05,0.000222680706921358,0.000542045769308415,0.000987298894445739,0.00298848443865291,0.000653174459220673,6.8159015277831e-05,0.000327086324828837,0.000299019893691469,0.00474002688845078,0.00203470261843668,0.00125443799957999,0.000411466092964483,0.00468205412212493,0.000214433989358584,1.84930052156922e-05,0.00125107207770498,0.000758755315611208,0.000699375089939685,0.0002803966142778,4.3163626965632e-06,0.000117296608374486,0.0047638762091248,7.49710393296917e-06,0.000193714770405212,0.000138039709560253,0.000522015087908499,5.34258654720471e-06,9.62317843221097e-05,0.000215214220604549,9.00696210450558e-06,0.00055940530812262,0.00132766490094479,0.00424446234031237,0.00048298633293668,0.00356269893452629,0.000930269642575778,0.00178146035380148,4.50008226590226e-05,0.000459974761279788,0.000333905896827667,0.00253468449332521,0.000105643914260249,0.000235224032431609,0.0033866662476355,7.6951312223102e-06,0.000416082984495534,0.000416354636919158,0.000134438649171357,0.00102547290826446,0.000148282383666291,0.0034209171101017,0.00264764836569624,5.93337609873694e-06,1.88082584043261e-05,0.000123322172446867,0.00112884591683247,0.00231688120119428,0.00270663820779001,0.00138897739714977,0.000585114321137528,0.000315389297333679,0.000841468304276201,0.00361122031950341,0.0104706329420544,5.12174630534665e-05,0.000171107621473682,0.0066673970891033,0.00258270755315462,4.51543350675131e-05,0.00112773302266961
"10",0.00298736731864462,0.0033173688451221,0.00348124704058897,0.00309489140271608,0.00182507532513248,0.00347699988966212,0.00323301731037645,0.00332281471735021,0.00347609893595609,0.00276069310997421,0.00311832313939217,0.00324945182353274,0.00221004026448326,0.0028373388251443,0.00138518136573079,0.00306238505927239,0.00346309983695414,0.00263826031105338,0.00175656320310257,0.00325842699468797,0.00167446710142608,0.00230822752983086,0.00347762125834804,0.00349172677365151,0.00281998170247731,0.00345325199061759,0.00344449336008385,0.00329652338084769,0.00287819879593792,0.003343076497889,0.00184909340137022,0.00293267571165822,0.00242604823447064,0.00256416541864798,0.00172796133282519,0.00346316495429805,0.00271865411770842,0.00185079494273129,0.00100746577652624,0.0032538186184123,0.00252654798778245,0.00304712410199681,0.00129293812346107,0.00323609079352236,0.00333633350173782,0.00287338337790296,0.00343205235664211,0.00308770213461466,0.00346401638232187,0.00242887088695844,0.00280470886815817,0.0019205315510895,0.00254804413867662,0.00349267913177261,0.00327613811439753,0.00306324044756237,0.00322204895349258,0.00331019139555019,0.0032792672939715,0.00252135321920588,0.00298784823052905,0.00212836014744812,0.00328133356096164,0.00314677766142581,0.00287667036112127,0.00347190019762821,0.00137904255940152,0.00343323664458303,0.00342415798468469,0.00186229429867077,0.00301124534692291,0.00339852364530264,0.00349446422679126,0.00306314804941762,0.00344674695049036,0.00231089388555481,0.0032043494908417,0.0031621209552923,0.002570350988389,0.00332220420142287,0.00347766828048539,0.00330266493658401,0.00258624608322562,0.00299079308886173,0.0015677653109078,0.00347806072687095,0.00347417972139597,0.00346058485649864,0.00313070150574366,0.000932652276759522,0.00264120170532224,0.00256382371580687,0.00114632910912228,0.00293466221528657,0.00273869366690395,0.00338705713972735,0.00101127132786618,0.00252113871359362,0.00299277121337752,0.00122475402052282,0.00340769368116498,0.00346824477618142,0.00270747114693379,0.00336169285611228,0.00289988471826513,0.00349322815688085,0.00338262915997897,0.00206177743182668,0.00334463751197861,0.00321378123566092,0.0031900814040256,0.00257788572158706,0.0030405309007938,0.0029499749648607,0.00115724549305984,0.0033070496180251,0.00330730487009537,0.00272297661298252,0.00349416998268334,0.00278099567977822,0.00294022460801239,0.00315886575084325,0.00105173560226697,0.00157648455838954,0.00267135176369649,0.00348951804477468,0.00324911369223654,0.00314244198181916,0.00345916841581674,0.00342006747869192,0.00318744326519596,0.0034866251011968,0.0028860930288957,0.00118976676616177,0.00213858622760458,0.00286427142614369,0.00206639284847643,0.00317685232469387,0.0020637867402811,0.0034895949862119
